name,review,rating
"Newborn Baby Tracker&reg; - Round the Clock Childcare Journal, Log Book","This is the best way to keep track of when your baby eats, sleeps, poops, gets a bath, etc. It's also a great way to keep track of which side baby nursed on. I took this to all infant doc appt. And it's a great gift!",5
"Newborn Baby Tracker&reg; - Round the Clock Childcare Journal, Log Book","I rarely write a review however, this journal has been a lifesaver.  Sleep deprivation can compromise anyones ability to recall feeding and napping times, which breast was last used, soiled diapers, etc.. I even sleep with my journal to keep it close by so I can document around the clock.  The layout of this journal is very simple and easy to use at a quick glance.  I understand there are phone apps that do the same thing however, I chose this journal to allow my husband and nanny to have access to the information.  A must have and will make a great gift.",5
"Newborn Baby Tracker&reg; - Round the Clock Childcare Journal, Log Book",I received this at my baby shower and it has been a wonderful gift. I had no idea when I received it what fun it would be to record all this information. I have done this for 2 children now and only wish I would have had it for my first 2 kids.,5
"Large Jungle Animals (Panda, Lion, Elephant, Gorilla) - 3D Wall Murals for Baby Nursery and Kids Rooms - Made in USA",I ordered these for my 7 month old sons play area.  They are very cool.  I love the fact that they can be removed from the wall and moved to a room or house if needed.  I would get these instead of wall decals because they are 1. easier to put up and 2. can be moved without ruining them.  It makes his play area look really cool!,5
Edu-Petit Happy Jungle Day Finger Puppet Book Developmental Toy,My 2 year old grandson got it for Christmas and he loves when his Mommy reads it to him.  Good quality and very well made.  Other positive reviews directed me to buy it.,5
Edu-Petit Teddy Bobo's Big Learning Book Developmental Toy,"I bought this for my 17 month old son as a form of quiet, in-crib entertainment when he wakes up at 5am. So far, he likes it a lot... even got an ""ooooooh"" when I first handed it to him.",4
Modern House Thomas Train and Friends removable Vinyl Mural Art Wall Sticker Decal,"i hung these over my sond headboard in his thomas themed room, they havent fallen off the wall, applied a week ago so maybe they will be okay but they seemed kinda cheaply made. they do look good and as i said they havent fallen down, if they do i will be sure to revise my review to avoid anyone else making my mistake.",3
Modern House White Plum Blossom with Green Birds Vinyl Mural Art Wall Sticker Decal,"a little difficult if you dont know how you want it to be placed on your wall, so be creative, it comes off easily so you can play around with it.. the result looks beautiful. very peaceful.",5
Modern House Giraffe Children Height Measurement Growth Chart Vinyl Mural Art Wall Sticker Decal,"It is now haning in my granddaughters bedroom. I did think it was larger though, but still happy with my choice.",5
Modern House Trailing Cherry Blossom Vinyl Mural Art Wall Sticker Decal,well its not as big as it looks in the picture but it is awfully cute looking. actually is only about one foot tall.,4
Modern House Trailing Cherry Blossom Vinyl Mural Art Wall Sticker Decal,I haven't put these up yet but I was disappointed in the color of the flowers. They look more purple than pink.,2
Modern House Safari Animal Family removable Vinyl Mural Art Wall Sticker Decal,"the instructions were really clear, howerver the next day the decals started coming off because my wall has ridges on it soooo. I added a little dab of crazy glue and walah! it's up.",5
Modern House Safari Animal Family removable Vinyl Mural Art Wall Sticker Decal,The designs were cut and easy to apply. There was no sticky residue when we peeled it off to readjust and it was to redo the adjustment again and again. It was also just sticky enough to stick to the wall while not too sticky enough to peel the paint off. We like it.,5
Modern House Angry Bird I removable Vinyl Mural Art Wall Sticker Decal,"Grandchildren opened these before they got home and stuck them to everything in my house, even themselves. Hope they will still stick on wall when they get home.",5
Neurosmith - Music Blocks with Mozart Music Cartridge,My daughter started playing with her Music Blocks set when she was just a few months old.  She spent hours entertaining herself.  She is now 18 months old and still loves this toy.  Now she understands how to arrange the blocks and has great fun making new musical patterns.  I highly recommend the Jumpin' Jive Jazz cartridge -- it's her favorite -- and the Bach cartridge when you want calmer music.,5
Neurosmith - Music Blocks with Mozart Music Cartridge,"It takes a youthful spirit of inquiry and fascination to play with blocks and pre-programmed music. Anyone too old to play with blocks (or to young to play with them again) may back off. But they're missing a revolution in interactive toys. Each colored block represents part of a musical score, and each side on the block represents one way of delivering that piece, such as horn, violin, or voice. Turning and swapping blocks thus generates changes in the music played, with incredible variety. You (and, oh yes, the child too) will run out of steam long before you run out of interest. And the use of additional block sets expands the use and interest even more. Bravo!!",5
Neurosmith - Music Blocks with Mozart Music Cartridge,This was one of my favorite toys-but beware if you buy this I went through 3 of these- and the company no longer exists-so if there is a problem with it-you are out of luck,3
